"","user_id","age","sex","expect_quota","max_month_repay","occupation","education","marital_status","live_info","local_hk","money_function","company_type","salary","school_type","flow","gross_profit","business_type","business_year","personnel_num","pay_type","product_id","tm_encode","nrows_unique","nrows"
"23766","9f59526fc6cdc2ed3a482552fa98aaf4","26",1,2500,NA,2,4,3,2,2,0,6,4000,0,0,0,0,0,0,0,1,8437650,2,6
"23767","9f5957fe8963a8e392f1ea159323b019","33",1,2000,NA,2,3,4,3,1,0,1,2669,0,0,0,0,0,0,0,1,10148805,2,5
"23768","9f5fe249bd3df94e7861c19158a21f90","29",1,5000,NA,4,3,3,3,1,0,3,4000,0,8000,2000,4,4,1,1,1,10252928,7,9
"23769","9f5fecc5e1db1f1d262c320fe5e05730","27",2,4000,NA,4,3,1,3,4,0,0,5000,0,0,0,0,0,0,5,1,19238803,2,6
"23770","9f6059fdeb064dff386aeb5247ad1815","28",1,5000,1000,2,3,1,0,NA,NA,0,3000,NA,NA,NA,NA,NA,NA,NA,2,22303291,3,6
"23771","9f63887451955f228ec3a65be7c2163d","46",1,10000,NA,2,4,3,2,1,3,6,12000,0,0,0,0,0,0,0,1,21520762,4,8
"23772","9f647091ba039ff92b3dab61c0745922","25",1,30000,3500,2,4,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,22170872,2,7
"23773","9f6abe294496065cd896f46ddc225cd9","29",1,50000,4000,2,4,3,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,20099028,2,5
"23774","9f6bc6c91f8b15bfd370f1b96623b136","33",1,5000,NA,2,2,3,1,1,2,5,5000,0,0,0,0,0,0,0,1,21986011,2,6
"23775","9f6fbd9db16d9cadd48ea01bfc577a84","21",1,5000,1000,2,4,1,0,NA,NA,0,3500,NA,NA,NA,NA,NA,NA,NA,2,21047189,2,6
"23776","9f715568a4015254dcaf2bed48f41bfb","24",1,5000,NA,4,2,3,3,2,0,0,3000,0,0,0,0,0,0,4,1,19415453,2,6
"23777","9f72a16cd23914656486d89d3f5c86d7","24",1,40000,NA,2,2,1,3,1,0,1,3000,0,0,0,0,0,0,0,1,10768716,2,5
"23778","9f771e76b151bb7911a5609fe8ff1635","21",1,10000,NA,2,3,1,3,2,0,5,3000,0,0,0,0,0,0,0,1,17514084,2,6
"23779","9f7804d09a4f2e17e8af7a2d37475e6d","23",2,10000,NA,2,4,1,2,1,0,5,3000,0,0,0,0,0,0,0,1,19409548,2,6
"23780","9f785481942b0d4e676ebd07fef47a70","31",1,20000,NA,2,4,2,3,1,3,5,5000,0,0,0,0,0,0,0,1,21430417,3,10
"23781","9f7a9c4d86bfeb35d73ca7598383d5bd","20",1,10000,3000,2,3,3,0,NA,NA,0,2500,NA,NA,NA,NA,NA,NA,NA,2,20189407,5,11
"23782","9f7db162f172521d2e9188c1af76bb56","22",1,8000,2000,2,4,2,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,21033379,4,11
"23783","9f7e4b0fd0787a281e74d239d1cd304c","21",1,7000,NA,2,4,1,3,4,0,5,5000,0,0,0,0,0,0,0,1,20432900,2,6
"23784","9f7ed5f997fd1ef78d92170c79daef28","28",1,20000,700,5,4,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,21021736,3,6
"23785","9f7f3ae8d81ca9d30fb15f4cc06c8e60","27",1,10000,2000,2,2,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,21032069,2,5
"23786","9f800047cd8da196d290719e9ef32063","30",1,30000,NA,2,4,3,3,2,0,5,5000,0,0,0,0,0,0,0,1,20170824,2,6
"23787","9f828b25a51d2702fcaf822d74567912","28",1,5000,NA,2,2,2,4,3,0,5,3000,0,0,0,0,0,0,0,1,18188088,2,6
"23788","9f82992751a207422c834e3192bb748d","30",1,5000,NA,4,3,3,3,2,0,0,60000,0,0,0,0,0,0,5,1,20010575,2,6
"23789","9f8412bfb5f33ffdb83379ff05413e0a","24",1,10000,NA,4,4,3,3,2,4,0,3500,0,0,0,0,0,0,1,1,22060065,2,6
"23790","9f84324f5f8b8e428f9cb5b913324210","28",1,18666,NA,2,2,1,4,3,0,4,4500,0,0,0,0,0,0,0,1,8132825,2,5
"23791","9f86bfc4413dd29fe2005d959d7135f3","22",1,10000,NA,2,3,3,1,2,0,5,3300,0,0,0,0,0,0,0,1,20457142,2,7
"23792","9f886551c2503a5301ad9bfdf404ebc7","35",1,3000,NA,2,3,2,2,1,0,5,3500,0,0,0,0,0,0,0,1,18896105,2,6
"23793","9f886797ce922a1a66675712befa54c3","25",1,20000,1500,2,4,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,22128192,4,7
"23794","9f895b653d331161eaf66f39a61efc2b","28",1,1000,NA,2,3,3,1,4,2,5,5500,0,0,0,0,0,0,0,1,20889576,2,6
"23795","9f89e219db20e70fac38a7ebff29c46f","27",1,5000,NA,2,2,2,1,1,0,5,5000,0,0,0,0,0,0,0,1,8774287,2,5
"23796","9f8a031bcd7991a661c086cc9ae4ce7c","35",1,30000,700,2,4,3,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,21321970,4,9
"23797","9f8ade44c35bd97c736072875a4c7824","24",1,10000,NA,4,4,1,4,4,0,0,5000,0,0,0,0,0,0,1,1,18977183,3,7
"23798","9f8bb77dc7c3ded1ce0e2863a4863b15","29",1,20000,NA,2,2,3,4,4,0,5,5000,0,0,0,0,0,0,0,1,20637775,2,6
"23799","9f8c44a6b04e3c2bc4ffea8d3790bd78","36",1,40000,NA,4,1,3,1,1,3,0,10000,0,0,0,0,0,0,2,1,21995775,2,6
"23800","9f8d99451410f1cab1670e51cac51b73","27",1,20000,NA,3,3,1,1,1,0,0,0,0,100000,0,6,4,1,0,1,16565171,2,6
"23801","9f8fad29957cca92dcfe72844f5d704c","23",1,20000,5000,2,4,1,0,NA,NA,0,3000,NA,NA,NA,NA,NA,NA,NA,2,22345220,2,7
"23802","9f90add45cbeb6d5657d18f90ff23c7c","25",1,5000,NA,2,2,3,1,4,4,5,8000,0,0,0,0,0,0,0,1,22206811,3,7
"23803","9f93cb58091250d3bf0eec1732fea1a5","26",1,5000,NA,2,2,1,3,1,0,5,10000,0,0,0,0,0,0,0,1,17920596,2,6
"23804","9f9582f8324081c8259b987dfe00c567","23",1,5000,NA,1,2,1,5,3,0,0,0,2,0,0,0,0,0,0,1,11114287,2,5
"23805","9f95c9536d0db3a9dd565af8809dd583","27",2,5000,NA,2,4,2,2,4,0,5,5000,0,0,0,0,0,0,3,1,16482016,4,8
"23806","9f967d49ecdaf372be57c99b1920dbed","36",2,1000,NA,4,3,3,2,3,0,0,7000,0,0,0,0,0,0,5,1,9279112,3,5
"23807","9f9905150cbbc9df92fedb84d5575229","31",1,50000,NA,3,3,2,1,1,0,0,0,0,80000,0,6,4,1,0,1,19659800,2,6
"23808","9f9babc9b74647af38ebe5ddefa9539e","21",1,5000,2000,2,3,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,22277805,4,7
"23809","9f9e52cd53c63fbc045633d8de91bede","22",1,10000,1000,2,4,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,22094007,3,6
"23810","9fa4497c9a65c9a4d4536cb79db27228","26",1,5000,NA,2,3,1,3,2,0,5,7000,0,0,0,0,0,0,0,1,9311556,2,5
"23811","9fa53e86475f75bec4cc25d74284ddac","34",1,40000,NA,2,4,3,4,4,2,3,12000,0,0,0,0,0,0,0,1,22196919,3,7
"23812","9fae9d37d937505d1bd2b69b7bb991f2","23",1,10000,NA,2,4,2,3,2,2,5,5000,0,0,0,0,0,0,0,1,21890254,2,6
"23813","9fb01c8214cbf01ca0cebeea92a4b479","26",1,5000,5000,4,4,1,0,NA,NA,0,10000,NA,NA,NA,NA,NA,NA,NA,2,22211620,2,5
"23814","9fb5107899ff99af0ce60674ef8884bf","27",1,10000,NA,4,4,1,1,4,0,0,4000,0,0,0,0,0,0,3,1,17761661,2,6
"23815","9fb59a073c961daa92661c7f3ca75e89","35",1,30000,NA,2,4,3,4,4,0,3,5000,0,0,0,0,0,0,0,1,20486252,2,6
"23816","9fb7f59c59bbbcde6151b0688f208c4b","34",1,1000,NA,2,4,3,1,2,0,5,5000,0,0,0,0,0,0,0,1,19229046,2,6
"23817","9fba4553285d35067382f4784cd3305f","25",1,20000,NA,2,3,3,1,4,0,4,5500,0,0,0,0,0,0,0,1,20019748,2,6
"23818","9fbc767079ad1b298444a77fd93dd1d8","28",2,5000,NA,2,4,2,1,2,0,5,2500,0,0,0,0,0,0,0,1,18098469,2,6
"23819","9fbdbb0ebfba3fdeb451a13e47267796","30",1,5000,NA,2,3,1,1,1,0,5,3000,0,0,0,0,0,0,0,1,10776138,3,7
"23820","9fbebf62ed40c109273fbf6184bfdc57","23",1,50000,NA,4,4,3,1,2,5,0,7000,0,0,0,0,0,0,3,1,21582451,3,6
"23821","9fc490056e93d1c41f45217b645a29dc","27",2,2000,NA,2,2,1,3,1,2,1,1500,0,0,0,0,0,0,0,1,21925457,2,6
"23822","9fc605b5e6d7401c93eb99aaa00650b0","34",1,15000,NA,2,2,4,3,1,6,4,5000,0,0,0,0,0,0,0,1,21577760,2,6
"23823","9fc643be0d4083ab2797d27e3579e436","29",1,15000,NA,2,4,3,1,4,0,5,3800,0,0,0,0,0,0,4,1,17784439,4,8
"23824","9fc66f584cae4dfc2720bb7be151293c","29",2,5000,NA,2,2,1,4,3,0,5,5000,0,0,0,0,0,0,0,1,16628628,2,6
"23825","9fc71d378a97e8f1c2cf699294496dae","24",1,10000,NA,4,4,1,4,2,0,0,6000,0,0,0,0,0,0,1,1,15376184,2,6
"23826","9fc73d5c314da2f2d236398af7c695f3","26",1,20000,NA,4,2,3,4,4,3,0,7000,0,0,0,0,0,0,1,1,21742833,2,6
"23827","9fc84b839ffcd63e4b11ec7628dcbe74","27",1,50000,NA,3,3,1,1,2,0,0,0,0,200000,0,6,4,2,0,1,20016050,2,6
"23828","9fc90baf2119414f7229fff2c3576ac0","24",1,10000,NA,2,3,1,3,1,0,5,3000,0,0,0,0,0,0,0,1,17494217,2,6
"23829","9fc9228f16ebc842c7f94cc06a47c3d0","28",1,10000,NA,3,4,3,1,2,10,0,0,0,50000,50000,13,7,5,0,1,21601606,4,8
"23830","9fc9d10261fa23ce6d361bcf873703b1","41",1,8000,NA,2,4,1,1,1,0,1,4000,0,0,0,0,0,0,0,1,8216319,2,5
"23831","9fcf2dce8bda62cd47fbfb745d2c1100","28",1,1000,NA,2,3,1,4,3,0,5,3000,0,0,0,0,0,0,0,1,9284545,2,5
"23832","9fd0a25e6400771461ba96e72f1cb557","28",2,30000,1000,2,3,1,0,NA,NA,0,1000,NA,NA,NA,NA,NA,NA,NA,2,22414476,3,6
"23833","9fd1a9341d58b6e399a3665da7ac39f1","24",1,10000,NA,2,4,1,4,3,0,5,3205,0,0,0,0,0,0,0,1,13266019,2,6
"23834","9fd32ff2b1445043e01f733859b05272","30",1,10000,1000,2,4,3,0,NA,NA,0,6000,NA,NA,NA,NA,NA,NA,NA,2,21628274,3,6
"23835","9fd45b5119cb2c79cf5943cf611bb041","34",2,20000,3000,2,2,3,0,NA,NA,0,3800,NA,NA,NA,NA,NA,NA,NA,2,22078194,3,6
"23836","9fd6b507fbe0675cb7aa8113128a87d3","48",1,2000,NA,2,3,3,1,1,10,2,2500,0,0,0,0,0,0,0,1,21648781,2,6
"23837","9fd734a2985339097147708e24120da3","41",1,10000,NA,3,4,4,4,2,2,0,0,0,15000,0,6,7,1,0,1,20961073,2,6
"23838","9fda7627460df5ac145358c9d70a7408","23",2,20000,2000,2,4,1,0,NA,NA,0,4000,NA,NA,NA,NA,NA,NA,NA,2,21417752,2,5
"23839","9fde6f1d7d5fb704714916e6f48aeb03","20",1,20000,NA,2,4,1,1,2,5,5,3600,0,0,0,0,0,0,0,1,21551592,2,6
"23840","9fdf9af130a7489451ac4d58a425ef63","38",1,30000,NA,3,3,3,2,2,0,5,7600,0,60000,0,1,5,1,1,1,15682769,6,12
"23841","9fe0456a55e6c5c5a2d899dd15586982","28",1,30000,NA,2,2,1,1,2,0,5,3000,0,0,0,0,0,0,0,1,20613450,2,9
"23842","9fe0dda23b3047d2be07ff8e0733e122","36",1,20000,3000,2,4,3,0,NA,NA,0,3500,NA,NA,NA,NA,NA,NA,NA,2,22330078,2,6
"23843","9fe0fc54ebfbb0eeb974c7825f04c7f2","29",1,10000,NA,4,4,3,1,1,0,0,4000,0,0,0,0,0,0,4,1,17606153,2,6
"23844","9fe2a78e9f8a871c1e9920d67ee0604d","27",1,10000,NA,2,3,2,4,4,0,5,7500,0,0,0,0,0,0,0,1,7892709,3,6
"23845","9fe2d796a647fa57f7bbed8be8704dd7","26",1,10000,2000,2,2,1,0,NA,NA,0,3600,NA,NA,NA,NA,NA,NA,NA,2,21933287,5,10
"23846","9fe3a3ab09f07ce80112a218718bdcb3","26",1,20000,NA,2,3,2,2,1,0,5,8000,0,0,0,0,0,0,0,1,18895660,2,6
"23847","9fe3cf14191a11831d0b9b39c7e04049","39",1,30000,5000,5,4,3,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,20546308,2,6
"23848","9fe4f674fea746d9613fe60c21591a52","21",1,3000,NA,2,4,1,4,3,0,5,3500,0,1000000,1e+05,4,6,1,1,1,10400504,2,6
"23849","9fe53952e64431126040db6d93b76a1b","23",1,20000,NA,2,2,1,2,2,0,3,5000,0,0,0,0,0,0,0,1,19826147,3,7
"23850","9fe62c0052f4a8d21e04757b7ea5dd8e","31",1,20000,NA,4,3,2,3,1,0,0,6500,0,0,0,0,0,0,3,1,9884096,2,5
"23851","9fea185464d55aa429b95db40ab396e0","31",1,10000,NA,2,3,3,3,2,7,5,4000,0,0,0,0,0,0,0,1,21639529,4,35
"23852","9feb2675774ee3ff3adc46634b376dcb","33",1,10000,NA,2,3,3,1,1,0,5,7000,0,0,0,0,0,0,0,1,13626742,2,7
"23853","9feb7f7d748b4832526d26deea2b8074","25",1,30000,NA,2,2,1,3,3,4,5,8000,0,0,0,0,0,0,0,1,21649818,2,6
"23854","9fece3b23755c1c9ed78d521b33b09d7","28",1,30000,2500,2,2,3,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,22194126,2,6
"23855","9fee02ce87c74040573dafcabc4595b5","23",1,5000,NA,2,3,3,4,4,1,5,5000,0,0,0,0,0,0,0,1,22083114,2,6
"23856","9fee3aa8354a4686522447ffa7497fe0","23",2,20000,3000,2,2,1,0,NA,NA,0,3000,NA,NA,NA,NA,NA,NA,NA,2,22330066,2,6
"23857","9fee735cab4e1fee5cc00776bce195fb","35",1,60000,NA,2,2,3,2,2,0,5,9000,0,0,0,0,0,0,4,1,19770416,4,8
"23858","9feed570f9055f92bcbb7f6aed972bba","21",1,3000,NA,1,3,1,1,1,0,0,0,2,0,0,0,0,0,0,1,10926621,1,4
"23859","9ff0902ffb8fcf55e55fb9345e628336","29",1,5000,NA,2,4,2,3,3,0,1,2800,0,0,0,0,0,0,0,1,8880709,3,6
"23860","9ff4a5b6cd6fd7c02dfdc202926e4d2c","26",1,50000,5000,5,4,3,0,NA,NA,0,20000,NA,NA,NA,NA,NA,NA,NA,2,22161439,2,6
"23861","9ff4d44cabb21465f10e0689a99457e4","22",1,30000,NA,4,3,1,4,3,3,0,4000,0,0,0,0,0,0,5,1,20864777,2,6
"23862","9ff5164c9da8d7e9da6503b92a609545","31",1,5000,NA,2,3,1,4,3,0,5,4000,0,0,0,0,0,0,0,1,17411258,2,6
"23863","9ff82cf147667355445c07d3823b43c7","37",1,10000,NA,4,4,3,4,4,0,0,6000,0,0,0,0,0,0,1,1,20089895,2,6
"23864","9ff8ad3a30ae0bf55b5e00bfb2937fd8","24",1,10000,NA,4,3,1,4,3,0,0,5000,0,0,0,0,0,0,5,1,10149598,2,5
"23865","9ff952353616174d67373c4a353626a2","22",1,5000,2000,2,2,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,22129440,3,9
"23866","9ffa61a76a04c3d81f6d55da862655db","22",1,10000,850,2,4,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,21134752,2,5
"23867","9ffaf0e0f796a392ad11cc9b59c66bdc","31",1,20000,NA,2,3,4,3,1,3,2,5000,0,0,0,0,0,0,0,1,22194589,2,6
"23868","9ffb6f1344c135051f7e34c35c6e4820","22",1,30000,NA,2,3,1,6,4,0,3,4000,0,0,0,0,0,0,0,1,13728048,3,11
"23869","9ffd31989aa80fed761c432c40a02717","25",1,1000,NA,2,4,1,1,1,2,1,2200,0,0,0,0,0,0,0,1,21838975,2,6
"23870","a000d42799eeaccdb4bbc391be96a02a","26",1,30000,NA,4,4,2,3,2,0,0,3000,0,0,0,0,0,0,1,1,14044760,2,6
"23871","a00215fb9e8b28ef9c333b1f9e1256f4","23",1,10000,1000,2,2,1,0,NA,NA,0,3300,NA,NA,NA,NA,NA,NA,NA,2,22442933,2,5
"23872","a00a3d3047aceed057aa96cc81e1655b","29",1,30000,NA,2,2,1,2,1,3,1,6000,0,0,0,0,0,0,0,1,21550825,3,6
"23873","a00d9850b99560a6cb353ff2b6df6371","21",2,5000,NA,2,3,1,4,4,0,4,5000,0,0,0,0,0,0,0,1,18611851,2,6
"23874","a00ee5d4f40f46cde3c189e3e0b50daf","32",1,5000,NA,2,3,1,1,1,2,3,5000,0,0,0,0,0,0,0,1,21485071,2,7
"23875","a010ff9e691457a5c91c85cc2dda7764","27",2,10000,NA,4,3,1,1,4,0,0,10000,0,0,0,0,0,0,5,1,18202770,4,11
"23876","a011901335befc91c0cee5311178f4bd","31",1,5000,NA,2,3,2,1,3,0,5,10000,0,0,0,0,0,0,0,1,17273420,2,6
"23877","a011c5d61aa09b44651c4b9f16d298e3","30",1,30000,NA,3,4,1,4,4,0,0,0,0,40000,0,4,5,1,0,1,20355581,2,6
"23878","a01288346c3b8b575afae22122c0f4cd","25",1,10000,NA,2,3,1,1,1,0,2,6000,0,0,0,0,0,0,0,1,19051862,2,6
"23879","a01344e96889e942284ff86241b4e6a2","23",2,10000,NA,2,4,3,1,2,6,1,2800,0,0,0,0,0,0,0,1,21763046,2,6
"23880","a0141d4cd02f686409fefdab91c5d88e","24",1,40000,NA,3,3,3,1,1,2,0,0,0,100000,0,13,6,3,0,1,21679445,2,6
"23881","a01557f5287b5160ae9e397febf5d534","42",1,10000,NA,4,3,3,3,3,0,0,8000,0,0,0,0,0,0,1,1,9727447,2,5
"23882","a01ac73c998cf98962a47ae1ee78548c","54",2,20000,NA,2,3,3,2,1,3,2,4000,0,0,0,0,0,0,1,1,21252059,5,10
"23883","a01c92ad905ebf4d3e83ad22fd8153e6","24",1,50000,NA,2,2,1,4,4,2,5,19800,0,0,0,0,0,0,0,1,20891180,2,6
"23884","a01dc8275dea0de7bd5ca81bc9ae9eb6","34",1,50000,5000,2,3,1,0,NA,NA,0,5000,NA,NA,NA,NA,NA,NA,NA,2,21309722,4,7
"23885","a01ee590a9636d167e73b2ef29293013","36",1,20000,2000,2,2,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,21683819,2,6
"23886","a0208f9693f9bab83ffc8ee8b3eb2e43","36",1,20000,3000,2,2,3,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,21387709,2,5
"23887","a0222e6d5d55645274cfa05c68b75a15","21",1,6000,4500,2,4,1,0,NA,NA,0,2500,NA,NA,NA,NA,NA,NA,NA,2,19142862,4,8
"23888","a0228e2e0fdcfe512bf298f2fec69a71","25",1,3000,NA,2,4,1,4,4,10,5,3000,0,0,0,0,0,0,4,1,22188063,3,8
"23889","a0240a34714221279949069121895b02","37",2,20000,NA,2,3,3,1,3,0,4,3500,0,0,0,0,0,0,0,1,19908079,2,6
"23890","a0255d5d51b48b8b1d7c76cc9fac6d6e","26",1,20000,NA,2,3,1,4,4,0,2,4000,0,0,0,0,0,0,0,1,16903704,2,6
"23891","a02cf9fdeb40e342c25533ecc71c4cfc","29",1,5000,NA,2,3,1,2,3,0,5,6000,0,0,0,0,0,0,0,1,19824553,3,9
"23892","a02dcd7dc21163a9928faa984d52c2b4","27",1,5000,NA,2,3,2,4,2,0,5,4500,0,0,0,0,0,0,0,1,17747898,2,6
"23893","a02e545e32d8a9b151cfe33da46b4244","27",1,50000,NA,3,3,1,2,1,0,4,20000,0,500000,0,2,7,1,0,1,18871070,2,6
"23894","a02fb55477a3f72fa349726710c933e0","22",2,10000,600,2,3,1,0,NA,NA,0,5000,NA,NA,NA,NA,NA,NA,NA,2,22156002,5,8
"23895","a031175eedd907a44fc0b72c8013cdc6","33",1,5000,NA,2,4,1,4,3,0,3,3500,0,0,0,0,0,0,0,1,9364817,2,5
"23896","a031b18b880e49f321082a234e54d3a5","22",1,2500,NA,2,3,1,4,4,0,4,4500,0,0,0,0,0,0,0,1,8513902,2,5
"23897","a0353c2494107f772406fd762f266959","35",1,10000,NA,2,2,2,2,1,2,5,5000,0,0,0,0,0,0,0,1,21568296,2,6
"23898","a036ab4cbb225b79a42dda920e6e7e02","27",1,10000,2000,2,3,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,22202894,3,8
"23899","a0378cdbaaa2977f72fa070f5b42f296","30",1,1000,NA,2,3,3,3,2,0,5,4000,0,0,0,0,0,0,1,1,9205507,5,10
"23900","a0390439e2d3ca7f54f76c67cc631bf6","33",1,20000,3000,2,2,3,0,NA,NA,0,5000,NA,NA,NA,NA,NA,NA,NA,2,22168453,11,33
"23901","a03ef87a8f248a3fff0c9386dc4dfb06","30",1,20000,NA,2,3,2,4,4,0,5,3900,0,0,0,0,0,0,0,1,9199890,3,6
"23902","a03f343f173c91df677d17ae986715fc","23",1,1500,NA,2,3,2,1,4,6,5,3800,0,0,0,0,0,0,0,1,22190371,2,6
"23903","a03f3e5504e79e208c17013a710d75a0","21",2,10000,NA,4,4,1,3,2,2,0,4000,0,0,0,0,0,0,1,1,21420311,2,6
"23904","a03fc662fd900294e37b6ea97d86e576","32",1,15000,NA,3,4,2,1,1,2,0,0,0,20000,0,2,7,1,0,1,21141754,2,6
"23905","a0431c10e06177816e00a3040716de23","30",1,1000,NA,2,4,3,6,4,2,5,4000,0,0,0,0,0,0,0,1,22067323,2,6
"23906","a04479f05a0bbb7c078c1b424b4b9e51","25",1,5000,NA,3,4,1,4,4,6,0,0,0,3000,0,11,4,1,0,1,21814754,2,6
"23907","a045779a823da4dfc9a18aa6fc68d13c","45",1,30000,NA,2,2,3,2,1,0,5,6208,0,0,0,0,0,0,0,1,10833692,2,5
"23908","a04577cb3ae89406717ded0524b39e00","22",1,10000,NA,4,3,1,4,3,0,0,3000,0,0,0,0,0,0,5,1,20867462,2,8
"23909","a04653ea92623cf90a2e1b3956060472","25",1,1000,NA,4,4,3,4,4,2,0,3000,0,0,0,0,0,0,5,1,21593159,2,6
"23910","a0490009e274a4a1e3b30efd334b2908","36",2,8000,NA,4,4,3,4,3,0,0,3000,0,0,0,0,0,0,5,1,18973630,2,6
"23911","a0498b901bb37d8f95352f8e93263bbb","27",2,20000,NA,2,4,3,1,2,0,5,4500,0,0,0,0,0,0,0,1,17926910,2,6
"23912","a04ab37b4eaa4f1a8b244fe779495088","30",1,3000,NA,2,3,2,1,4,2,5,3500,0,0,0,0,0,0,0,1,21829233,2,6
"23913","a04b954f634324c6ce1094932524f42f","31",1,3000,NA,2,2,1,4,3,0,5,4000,0,0,0,0,0,0,5,1,8589704,4,7
"23914","a04bb0bbbc7e2ef745ca830a1f2d4a38","30",1,5000,5000,2,3,1,0,NA,NA,0,4000,NA,NA,NA,NA,NA,NA,NA,2,21576041,5,8
"23915","a04d66b1138de78f89ade10ba5cc9c74","23",2,10000,800,2,4,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,21111020,2,8
"23916","a04f44f38fe3cc496b57eb1fed3c6120","25",1,2000,NA,4,4,1,3,3,0,0,5000,0,0,0,0,0,0,1,1,8340698,2,7
"23917","a050620902bf86a4412f118f7746fbe7","25",1,5000,NA,2,4,4,3,2,0,5,4000,0,0,0,0,0,0,0,1,8789088,2,5
"23918","a051ee5123f742f0dbb30698533d24b4","33",1,10000,NA,2,3,3,1,1,0,5,5000,0,0,0,0,0,0,0,1,9372911,2,5
"23919","a052428bc55599dd8dbe780769b2de62","28",1,10000,1500,5,3,3,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,20886135,5,13
"23920","a0540e9e2d0185921c5535f41bb2af26","31",1,5000,NA,2,3,3,4,4,4,5,6000,0,0,0,0,0,0,0,1,21479884,2,6
"23921","a0561dc080cd7a34b8cfd7642a58034f","31",1,5000,NA,2,4,3,1,2,0,5,4000,0,0,0,0,0,0,0,1,17592966,3,11
"23922","a057c729273b01e8d27d2c373ad85aed","25",1,10000,NA,2,4,1,2,4,0,5,6000,0,0,0,0,0,0,0,1,16881913,2,6
"23923","a058c81f4c0285be7bf764ec9677dc04","21",2,20000,NA,2,3,1,4,4,2,3,4000,0,0,0,0,0,0,0,1,21290270,2,6
"23924","a0595502c7029e12a8ac459b47fe01ff","23",1,5000,NA,2,3,1,1,2,0,1,3000,0,0,0,0,0,0,0,1,9363693,2,6
"23925","a05b16064bddffb9928fdb9415304d93","38",1,50000,NA,2,2,2,1,2,2,5,19000,0,0,0,0,0,0,0,1,21397619,2,6
"23926","a05b9d3625f503771104214df42d5073","29",1,30000,NA,2,3,3,4,4,4,5,8000,0,0,0,0,0,0,0,1,21933326,2,6
"23927","a05dac1607a2eae0e41ca825beda40ae","24",1,900,NA,4,4,1,3,1,0,0,6000,0,0,0,0,0,0,3,1,8766600,3,6
"23928","a05dd0fea822ecd7bfca246cb44a8dc4","20",1,5000,NA,2,3,1,1,2,0,5,3000,0,0,0,0,0,0,0,1,10832884,2,5
"23929","a05f04bbdba515867acad653c693e06b","24",1,50000,5000,5,4,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,19755280,2,5
"23930","a0620064a66d37b17a6691f6d2ee203c","35",1,50000,NA,3,2,3,2,2,0,0,0,0,500000,0,6,3,3,0,1,15462231,2,6
"23931","a0667f3b05329cf8c253789470527626","42",1,3000,NA,2,4,3,1,2,1,5,5000,0,0,0,0,0,0,1,1,22156850,5,11
"23932","a068201b2368e41fe34f612a9a180403","25",1,50000,5000,2,4,3,0,NA,NA,0,3000,NA,NA,NA,NA,NA,NA,NA,2,22418743,6,11
"23933","a06a05bb6190b0c7271bc1c8cb9a7601","27",1,10000,NA,2,3,3,4,4,2,3,5000,0,0,0,0,0,0,0,1,21503188,2,6
"23934","a06be7bb7380bf01c7ef120b2dea8264","20",1,3000,NA,2,4,1,6,4,4,5,6000,0,0,0,0,0,0,0,1,22186295,2,6
"23935","a06c77ef9449df8d5694df06dccd2da0","25",1,4900,NA,2,3,1,4,3,0,5,4600,0,0,0,0,0,0,0,1,9713519,4,11
"23936","a06cd64fbaa51d7bc8ab5f2f5a9632ca","25",1,8000,NA,2,4,1,6,4,3,4,4500,0,0,0,0,0,0,0,1,21683095,2,6
"23937","a06ced0cae30ff0ebcc832539d872b21","29",1,5000,300,2,4,3,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,20944001,4,7
"23938","a06daa3cc9e4999e442fb23850310ac4","35",1,10000,NA,2,2,3,2,1,2,5,10000,0,0,0,0,0,0,1,1,21618321,4,8
"23939","a070f73cb3c3bfd7d9eee696e3082007","32",1,20000,NA,2,4,3,1,2,3,5,8000,0,0,0,0,0,0,0,1,22207449,4,9
"23940","a073e405c36ed2dc60d6016fec22114b","31",1,20000,NA,2,3,1,4,3,0,4,3500,0,0,0,0,0,0,0,1,19755979,2,6
